close,x_vals
-0.8551195619524369,312.0
-0.4869970611050104,316.0
-0.4604106843066046,320.0
-0.5268620436379913,324.0
-0.6579674055192233,328.0
-0.41318436189743996,332.0
-0.2057261373126101,336.0
-0.47359091160987044,340.0
-0.22332623337417387,344.0
-0.2656925690866592,348.0
-0.09332430075361259,352.0
-0.04942621896903138,356.0
-0.09679025491662219,360.0
-0.06538410260502668,364.0
-0.07563391012980847,368.0
0.3587518054594828,372.0
0.3123482989817299,376.0
0.5124281515372276,380.0
0.6191992069134845,384.0
0.4432854121866405,388.0
0.43780738711070455,392.0
0.9103976327042572,396.0
0.5492739546215846,400.0
0.648017186831824,404.0
0.6673869729801385,408.0
0.8551400200746399,412.0
0.7809765857205115,416.0
0.8544171353570269,420.0
1.0208115642014972,424.0
0.8602498864734276,428.0
0.9484944427376079,432.0
1.0578646277554729,436.0
1.1718947723860489,440.0
1.033499835570636,444.0
1.0264423023429674,448.0
0.9694843670265465,452.0
1.0764515034390352,456.0
1.1129527139918567,460.0
1.0762801580556358,464.0
0.8676216038583383,468.0
0.9887046499254327,472.0
0.8387097833712481,476.0
0.8052993293741566,480.0
0.7716588518436509,484.0
0.9465837644254902,488.0
0.6044339827874682,492.0
0.7057379421323161,496.0
0.6939690889926771,500.0
0.6241807880365075,504.0
0.5604496017808609,508.0
0.5233237293159384,512.0
0.4850061705007895,516.0
0.30760211794415915,520.0
0.2011615647429449,524.0
0.09979195854376326,528.0
0.1923913602587513,532.0
-0.024383564526193932,536.0
0.08843343199143797,540.0
-0.13234662627060456,544.0
-0.10107211855397784,548.0
-0.2930850730581953,552.0
-0.26875723978910215,556.0
-0.34046238767195847,560.0
-0.14118182531419393,564.0
-0.5797122523979924,568.0
-0.5099864435349639,572.0
-0.7841945590640425,576.0
-0.5888911961524557,580.0
-0.7729704009285246,584.0
-0.5945051449647971,588.0
-0.8462266068423488,592.0
-0.9167285796798234,596.0
-0.8850191006569837,600.0
-1.0815195499796881,604.0
-0.9327581082631732,608.0
-0.8230906861871572,612.0
-1.1200818582380536,616.0
-1.0360192257075949,620.0
-1.1584101950047339,624.0
-0.7643662235173512,628.0
-0.961239492398331,632.0
-1.0531270964578119,636.0
-1.0304474566021864,640.0
-1.0656196773365076,644.0
-1.1259732971916583,648.0
-0.6712098045973355,652.0
-0.8517523249824701,656.0
-0.9942084018377989,660.0
-0.8974710837895468,664.0
-0.9487662309358105,668.0
-0.8451672134019863,672.0
-0.5923899742677537,676.0
-0.4430619882904113,680.0
-0.6032069423414035,684.0
-0.5649563183674986,688.0
-0.40840675866476045,692.0
-0.49617024756976086,696.0
-0.4528609277523814,700.0
-0.1400021298200382,704.0
-0.2998194968421906,708.0
-0.1702456355327266,712.0
-0.0761681403336079,716.0
-0.07765137949322813,720.0
-0.05119759866255255,724.0
0.10956625427931539,728.0
0.23585425608026514,732.0
0.13989143221568412,736.0
0.32359521643264294,740.0
0.3668720735609288,744.0
0.2880946701118006,748.0
0.4091711312780542,752.0
0.4478548158399124,756.0
0.603031156112367,760.0
0.8413468849795958,764.0
0.7432498933769115,768.0
0.7726143169229012,772.0
0.9119895380144755,776.0
0.809513574485767,780.0
0.6750316148312191,784.0
0.8399812112187584,788.0
0.8459998783384007,792.0
0.9892639888953515,796.0
0.9461005540166959,800.0
1.1264311539191587,804.0
0.9013467313381425,808.0
1.0676444614692664,812.0
1.0331940731420044,816.0
1.0779158467018397,820.0
0.9677128029200929,824.0
0.8150599960383583,828.0
1.016951830117021,832.0
0.9183707345055677,836.0
0.8270982332027035,840.0
0.9171872811447574,844.0
0.7433443114358396,848.0
0.7165446934649672,852.0
0.7141124693119152,856.0
0.6032648525407496,860.0
0.5255725089261596,864.0
0.5833281359250327,868.0
0.5201423955506262,872.0
0.44400836502272667,876.0
0.4720296666261484,880.0
0.08282182857161477,884.0
0.2977293445698223,888.0
0.04594752161849906,892.0
-0.019471616313162424,896.0
0.09881831410869552,900.0
-0.005391039300815692,904.0
-0.1469992596714718,908.0
-0.27656298028853077,912.0
-0.27019494391462645,916.0
-0.4049418014393932,920.0
-0.5178110714117249,924.0
-0.4074272571750617,928.0
-0.5644383530460078,932.0
-0.5133311001918704,936.0
-0.7203603729468636,940.0
-0.5627861192215415,944.0
-0.6813447977733051,948.0
-0.813644299447391,952.0
-0.9231951160881958,956.0
-0.8795450388558922,960.0
-0.9772281381160871,964.0
-1.1237528060473838,968.0
-1.0541136848965058,972.0
-0.7866475010007352,976.0
-0.8613859266214214,980.0
-0.8914728715747562,984.0
-0.9278191493455208,988.0
-1.1922821471055287,992.0
-0.9036179089025345,996.0
-0.9448546856357236,1000.0
-0.9575294608626993,1004.0
-1.0426658687713515,1008.0
-1.0847270279979762,1012.0
-0.772162179797178,1016.0
-0.9799007453585323,1020.0
-0.7511539483880308,1024.0
-0.7876433440139887,1028.0
-0.6762485111011707,1032.0
-0.743812045421946,1036.0
-0.778435249283685,1040.0
-0.6341957979427515,1044.0
-0.48746772524038595,1048.0
-0.41241175105702027,1052.0
-0.47261910195850915,1056.0
-0.45071459007362535,1060.0
-0.1086677931974046,1064.0
-0.23562528645692368,1068.0
-0.05927194230121671,1072.0
0.06825793554049367,1076.0
0.07835714043040008,1080.0
0.15559856723600618,1084.0
-0.02788259946185842,1088.0
0.14535749493906414,1092.0
0.09987723015785752,1096.0
0.24548705886106398,1100.0
0.4301203888159415,1104.0
0.35148718883802743,1108.0
0.602416875119908,1112.0
0.5885931760952973,1116.0
0.619900492348715,1120.0
0.7332175441073456,1124.0
0.7672407149388216,1128.0
0.8697005734088228,1132.0
0.6443114438965354,1136.0
0.8997532604581324,1140.0
0.7355365307940145,1144.0
1.0973931563193933,1148.0
0.9546863163826392,1152.0
1.063167809708049,1156.0
1.0512650059569382,1160.0
1.1158200570763257,1164.0
0.7871159858083538,1168.0
0.9294522939736204,1172.0
1.0121313302251091,1176.0
1.0426161006416135,1180.0
0.9119532572589483,1184.0
0.8283773977241624,1188.0
1.0375686488124727,1192.0
0.8668446871025812,1196.0
0.7468395258885485,1200.0
0.9460453526389407,1204.0
0.7282164710865751,1208.0
0.7168477715382073,1212.0
0.7631526110186208,1216.0
0.6617958057447704,1220.0
0.491357090650954,1224.0
0.548056070589592,1228.0
0.4438186080694569,1232.0
0.3492081814309445,1236.0
0.2954417327135296,1240.0
0.214680499934654,1244.0
0.2058159047722744,1248.0
-0.02109811074219528,1252.0
0.05443116651624558,1256.0
-0.0370152387819409,1260.0
0.0734289364739557,1264.0
-0.08019536901115454,1268.0
-0.2119368808159341,1272.0
-0.2963982284882189,1276.0
-0.3238588118973516,1280.0
-0.4188353228432965,1284.0
-0.541809123943444,1288.0
-0.5331872072027711,1292.0
-0.48106095343621025,1296.0
-0.7121168833205047,1300.0
-0.5259985127555196,1304.0
-0.6232255314985573,1308.0
-0.8446060305743881,1312.0
-0.8627432542701835,1316.0
-0.8761422854263529,1320.0
-0.7463223003236837,1324.0
-0.8886858092016084,1328.0
-1.0003019539301292,1332.0
-1.0833794117500561,1336.0
-1.0325679619157422,1340.0
-1.1637000252894798,1344.0
-0.9042866508415609,1348.0
-0.9983007827967229,1352.0
-1.0199349921333747,1356.0
-1.0970832303803326,1360.0
-0.9655523624327743,1364.0
-0.9553025797696209,1368.0
-1.0348400143357273,1372.0
-0.8218781708792896,1376.0
-0.8422704697853446,1380.0
-0.7199403098360695,1384.0
-0.8114371118665666,1388.0
-0.7554329106465986,1392.0
-0.7645173129401577,1396.0
-0.6746224273089891,1400.0
-0.6860270363725467,1404.0
-0.44208626929099265,1408.0
-0.4144803368572345,1412.0
-0.4717375037113393,1416.0
-0.4451854941213487,1420.0
-0.11139177255202756,1424.0
-0.22871038253440487,1428.0
-0.10871147886431455,1432.0
-0.0844959892801456,1436.0
-0.06384091102846894,1440.0
0.18867965069328746,1444.0
0.13480085536106728,1448.0
0.09649564405980053,1452.0
0.36256527796604376,1456.0
0.39270723799455465,1460.0
0.30394555300517345,1464.0
0.37255777857160294,1468.0
0.5230256932621113,1472.0
0.5423187283845009,1476.0
0.5567245794810978,1480.0
0.6252840178287586,1484.0
0.8194556629181522,1488.0
1.03757491332212,1492.0
0.7264967302799881,1496.0
0.914019896417167,1500.0
0.8464813714314281,1504.0
0.9263622921312609,1508.0
0.9010601239716297,1512.0
1.1025900768380754,1516.0
0.9521331095586251,1520.0
1.0498371247453693,1524.0
1.0468614520726616,1528.0
1.1428981220832202,1532.0
1.0337040848026484,1536.0
1.0680648840811626,1540.0
1.0017136159959403,1544.0
0.9956075154829334,1548.0
0.993971232230774,1552.0
0.917280766809655,1556.0
0.9538665403832336,1560.0
0.9234639519824541,1564.0
0.8424092022667738,1568.0
0.742455700763492,1572.0
0.6351629849024153,1576.0
0.6444776113742143,1580.0
0.550147259335818,1584.0
0.45468253247380963,1588.0
0.4883298124296584,1592.0
0.3455653797841029,1596.0
0.4856680091620855,1600.0
0.3251585439902394,1604.0
0.2935663283610553,1608.0
0.24273483121055928,1612.0
0.2239871545194397,1616.0
-0.025973389310433373,1620.0
-0.1448503021186272,1624.0
0.025043319539065245,1628.0
-0.2158680568268732,1632.0
-0.057745287382098054,1636.0
-0.3004164109447298,1640.0
-0.3858260641862174,1644.0
-0.40527076809922713,1648.0
-0.5739481420301499,1652.0
-0.34632366622013155,1656.0
-0.6053526107628988,1660.0
-0.6470403364597418,1664.0
-0.8402125284586528,1668.0
-0.7087942121465064,1672.0
-0.8893613223699044,1676.0
-0.7977704622308204,1680.0
-1.036970797674278,1684.0
-0.7514750268783913,1688.0
-1.005463255927424,1692.0
-0.9849632819367939,1696.0
-1.1816191912333798,1700.0
-1.1092915049962049,1704.0
-1.0255843867076606,1708.0
-1.054505256278801,1712.0
-0.9350619555070724,1716.0
-0.98486081102675,1720.0
-0.9839640801000525,1724.0
-1.0766565249445028,1728.0
-0.9183993504697451,1732.0
-0.945766795584892,1736.0
-0.9518884428331033,1740.0
-0.7878041221178599,1744.0
-0.71118324805064,1748.0
-0.743145060336745,1752.0
-0.7959183510809077,1756.0
-0.5961858832800964,1760.0
-0.6753864492729095,1764.0
-0.43805858829763555,1768.0
-0.5296898366827991,1772.0
-0.23185744947620696,1776.0
-0.3349755811206988,1780.0
-0.24494397338912335,1784.0
-0.2228801763097772,1788.0
-0.1754141008986952,1792.0
0.10502211787566913,1796.0
-0.046508338623775326,1800.0
0.2198125420176682,1804.0
0.2368277862396695,1808.0
0.21765988677732617,1812.0
0.29765452243479223,1816.0
0.23388879877861812,1820.0
0.44660841778725363,1824.0
0.4421370588538318,1828.0
0.40226990440400756,1832.0
0.6055963731547013,1836.0
0.7247396859981398,1840.0
0.693835250951685,1844.0
0.6951841830829555,1848.0
0.8651199652669807,1852.0
0.9048335281158641,1856.0
0.6151742293553494,1860.0
0.8986712643244882,1864.0
0.7502626613764302,1868.0
1.0875031885198452,1872.0
0.8555700905179292,1876.0
0.8668215134655255,1880.0
0.990621037873043,1884.0
1.1212693196100332,1888.0
0.8807114833013066,1892.0
0.9825670527206015,1896.0
0.9633920763887671,1900.0
0.8931190480705229,1904.0
0.8147643871579452,1908.0
0.9207873640186442,1912.0
0.9983472766701879,1916.0
0.8194618477584877,1920.0
0.8508189833501103,1924.0
0.8209174010050944,1928.0
0.7872451712692545,1932.0
0.6726166222890683,1936.0
0.4194912883521832,1940.0
0.7009088934857722,1944.0
0.5576488505998672,1948.0
0.5818882288129332,1952.0
0.3492560360963132,1956.0
0.3558747073064415,1960.0
0.28178579095446266,1964.0
0.10826941895619308,1968.0
0.1364314483258652,1972.0
0.1639361336626176,1976.0
-0.02612620149218288,1980.0
-0.20027583868841786,1984.0
-0.04676768700048148,1988.0
-0.08582765569425006,1992.0
-0.25281384335151263,1996.0
-0.24665363146038513,2000.0
-0.2546002598354252,2004.0
-0.599738262686088,2008.0
-0.5224300241848717,2012.0
-0.7395775720489957,2016.0
-0.6663087936771238,2020.0
-0.7828700012514669,2024.0
-0.828638452317692,2028.0
-0.83561887729552,2032.0
-1.0726695130737656,2036.0
-0.8532825882069809,2040.0
-0.8136775939308899,2044.0
-1.0225965750169916,2048.0
-1.1066965634890187,2052.0
-0.9880047574015053,2056.0
-0.864821047653767,2060.0
-1.0591575556423811,2064.0
-1.1238646224142115,2068.0
-0.8826244877384958,2072.0
-1.0333398508459013,2076.0
-1.041065531881453,2080.0
-0.9211500987066062,2084.0
-0.8746758005171041,2088.0
-0.8910691402813131,2092.0
-0.8917701296721413,2096.0
-0.7646026090417221,2100.0
-0.9292242040422812,2104.0
-0.704871697711033,2108.0
-0.6982331187909601,2112.0
-0.5025030572685211,2116.0
-0.5720622274682226,2120.0
-0.6314518943892727,2124.0
-0.4827987902962438,2128.0
-0.46163751166044387,2132.0
-0.5206945374218075,2136.0
-0.36122534898376646,2140.0
-0.12061079622911003,2144.0
-0.2756180394392176,2148.0
-0.06504284559905306,2152.0
-0.09385059700315736,2156.0
0.0006607097304929825,2160.0
0.11270904495004097,2164.0
0.2815636591182906,2168.0
0.2120282838363314,2172.0
0.3399568080874923,2176.0
0.256974624798596,2180.0
0.4156690535810885,2184.0
0.4480385384384637,2188.0
0.5261210294023726,2192.0
0.6578600566285162,2196.0
0.552950924110064,2200.0
0.6472396680380692,2204.0
0.6863196121710018,2208.0
0.7378619886060883,2212.0
0.7085753683493146,2216.0
0.8805239512900548,2220.0
0.8922553851516072,2224.0
1.0229952911627418,2228.0
0.763697207608129,2232.0
1.0694415659791252,2236.0
0.8873323909300096,2240.0
0.8100760159125369,2244.0
0.7905153382178729,2248.0
0.9179112005290937,2252.0
1.1415844127334727,2256.0
1.073911241682764,2260.0
1.0263409239377888,2264.0
1.0441108943721904,2268.0
0.9365509210521951,2272.0
0.8667769905000439,2276.0
0.8523727960064729,2280.0
0.8091205897233983,2284.0
0.829428397722529,2288.0
0.7322987597101477,2292.0
0.5691985724727713,2296.0
0.6261605439437425,2300.0
0.6107590703644246,2304.0
0.4112219564824715,2308.0
0.47609768224250704,2312.0
0.313384438887202,2316.0
0.23678438938655252,2320.0
0.35582162667259376,2324.0
0.17467920696603106,2328.0
0.2562248468462076,2332.0
-0.12058908697096488,2336.0
0.09766025044997188,2340.0
0.15457726418207296,2344.0
-0.15233854827395563,2348.0
-0.1418646201144324,2352.0
-0.34850622198181563,2356.0
-0.352748526424986,2360.0
-0.3581195960454502,2364.0
-0.585989458730745,2368.0
-0.6548127155355422,2372.0
-0.5760829256263027,2376.0
-0.7017210842646122,2380.0
-0.6643042807366152,2384.0
-0.7354704534675759,2388.0
-0.6276967983276587,2392.0
-0.772766858829842,2396.0
-0.7541102941969315,2400.0
-0.7980556911924462,2404.0
-0.9068709867403344,2408.0
-0.9677626908952175,2412.0
-0.8801188693738751,2416.0
-0.8155458162639755,2420.0
-0.8458693485101738,2424.0
-1.0147022399180192,2428.0
-1.0633683364014692,2432.0
-1.0755264229824248,2436.0
-0.9796360549239294,2440.0
-1.0564611564740882,2444.0
-0.992124805531192,2448.0
-0.9383181867553717,2452.0
-0.8413867724709642,2456.0
-0.8477242962693332,2460.0
-1.0724252715288682,2464.0
-0.9077335962245565,2468.0
-0.7125921310696428,2472.0
-0.49054734867135713,2476.0
-0.6421795209601494,2480.0
-0.5289182154952964,2484.0
-0.4295933005638785,2488.0
-0.3568430615555621,2492.0
-0.4909069619592586,2496.0
-0.24036046742021167,2500.0
-0.30932809200013106,2504.0
-0.20269497768213884,2508.0
0.004337998308593188,2512.0
-0.27486415264364483,2516.0
-0.24122398099815387,2520.0
0.07267036692465671,2524.0
0.05339076483660324,2528.0
0.1827094592510742,2532.0
0.23504971995551655,2536.0
0.4163986695354298,2540.0
0.4862240183777965,2544.0
0.4522997830363443,2548.0
0.5133405056229013,2552.0
0.5391189896051849,2556.0
0.5158956748678414,2560.0
0.8051798940769015,2564.0
0.7211194795433317,2568.0
0.7992430288403002,2572.0
0.785591036184678,2576.0
0.8937625044385477,2580.0
1.0354580742302142,2584.0
0.8558801422271685,2588.0
0.9655954591360529,2592.0
0.8396148520099421,2596.0
0.9497215322198819,2600.0
0.9305781821299227,2604.0
0.929718261765058,2608.0
1.1646635192693975,2612.0
1.0763658573307926,2616.0
0.8966382781863007,2620.0
0.9931490784170686,2624.0
1.0741574430334027,2628.0
0.5479622407562124,2632.0
0.9306981908098858,2636.0
0.9029087344996911,2640.0
0.8964474644459961,2644.0
0.9001008672974173,2648.0
0.7986133053330096,2652.0
0.6259647572867155,2656.0
0.4887711203252624,2660.0
0.494775018273403,2664.0
0.49235717396678824,2668.0
0.39286628897866327,2672.0
0.5327264116691546,2676.0
0.37056350123749315,2680.0
0.21067500420247814,2684.0
0.31363571018418823,2688.0
0.15152098492678945,2692.0
0.2325251462542668,2696.0
0.004486139152454849,2700.0
-0.049810143019674166,2704.0
-0.14599679284991748,2708.0
-0.041943835864475476,2712.0
-0.31177036071331365,2716.0
-0.4425956097003301,2720.0
-0.4477699519457123,2724.0
-0.6483758742487651,2728.0
-0.8202236172640553,2732.0
-0.7482297848653856,2736.0
-0.6522837811000276,2740.0
-0.7328265534726315,2744.0
-0.5412387032408505,2748.0
-0.7124225822974877,2752.0
-0.8574504277000213,2756.0
-0.7914183347218415,2760.0
-0.8299947448635947,2764.0
-1.0083964327149233,2768.0
-0.9899320652036079,2772.0
-0.9397121858977591,2776.0
-0.8410986014165424,2780.0
-0.8537457026723387,2784.0
-0.9269610362576713,2788.0
-1.019517285678157,2792.0
-1.0023104743382152,2796.0
-1.0044078001595926,2800.0
-1.1234616758537852,2804.0
-0.9464508565417952,2808.0
-1.035833186981585,2812.0
-0.8787350545044852,2816.0
-1.003525723655322,2820.0
-0.8698979837619086,2824.0
-0.8297577429461174,2828.0
-0.5814309246483966,2832.0
-0.6212850021065528,2836.0
-0.6908709446903435,2840.0
-0.5742823188932769,2844.0
-0.5284317994828518,2848.0
-0.3010037544906978,2852.0
-0.5079498813278162,2856.0
-0.36484804316172853,2860.0
-0.2170013573085348,2864.0
-0.19501281781625857,2868.0
-0.0757506901313546,2872.0
-0.06402234854059068,2876.0
0.047662362889188556,2880.0
0.18577808551828207,2884.0
0.12453242013288504,2888.0
0.3051296348892677,2892.0
0.16453794517014952,2896.0
0.3717118638290067,2900.0
0.36235191144422163,2904.0
0.5676948033534803,2908.0
0.5028132667832278,2912.0
0.6512647430686247,2916.0
0.4271239781682491,2920.0
0.7203154453821815,2924.0
0.7854280550600513,2928.0
0.7431254200993734,2932.0
0.67279419887946,2936.0
0.966031037247025,2940.0
0.9628811588519695,2944.0
0.9422785421884576,2948.0
0.8579548523779357,2952.0
0.9416157256622755,2956.0
0.9812589030398629,2960.0
1.0282472925633144,2964.0
0.8317387648406762,2968.0
1.1028861668189387,2972.0
0.9938742979594873,2976.0
0.7790726600932407,2980.0
0.9066412969060862,2984.0
0.9112046366464887,2988.0
1.0070468748413601,2992.0
1.005881581967212,2996.0
0.8023138439812038,3000.0
0.9353402308653784,3004.0
0.7478414701058456,3008.0
0.8950302548448341,3012.0
0.692373136578454,3016.0
0.5271971014619548,3020.0
0.6781840366933958,3024.0
0.5492314610758412,3028.0
0.44764435855605894,3032.0
0.21313142943113572,3036.0
0.3116436628032115,3040.0
0.4451267306414557,3044.0
0.20531686335747446,3048.0
0.16160293945011256,3052.0
-0.09155026971815551,3056.0
0.05402796118163933,3060.0
-0.1123988607551474,3064.0
-0.13947415044994754,3068.0
-0.1440894002457865,3072.0
-0.11762990571150589,3076.0
-0.3294396073823362,3080.0
-0.4025297031155141,3084.0
-0.36500220364287417,3088.0
-0.3649101924689071,3092.0
-0.560199367938862,3096.0
-0.45414736152064084,3100.0
-0.6675392613987764,3104.0
-0.7652574981376409,3108.0
-0.883702149237578,3112.0
-0.7729350092791616,3116.0
-0.7995681752651124,3120.0
-0.8860024652542766,3124.0
-0.9093951245011574,3128.0
-0.8498349984961693,3132.0
-0.960345804970771,3136.0
-0.9277036580015252,3140.0
-1.0079517150521409,3144.0
-0.7912533620809884,3148.0
-0.8917813667485954,3152.0
-1.2349182793515092,3156.0
-1.156248508959939,3160.0
-1.0378743056187494,3164.0
-0.9590875013541165,3168.0
-0.9516195042429018,3172.0
-0.6963310334396966,3176.0
-0.7949979376278012,3180.0
-0.8689214655691219,3184.0
-0.8007821606035107,3188.0
-0.7703641898381886,3192.0
-0.7123228453358031,3196.0
-0.7798642094670589,3200.0
-0.6645871287531644,3204.0
-0.5361410237658741,3208.0
-0.3763449903278582,3212.0
-0.5294303809231892,3216.0
-0.3655558978141448,3220.0
-0.20736728175822056,3224.0
-0.27584441126063936,3228.0
-0.19672988674515116,3232.0
-0.05440512771823487,3236.0
0.1356344004882076,3240.0
-0.21107682161273317,3244.0
0.24497512685993106,3248.0
0.18156875755070775,3252.0
0.23559268288236962,3256.0
0.2543024023670126,3260.0
0.5235874657614155,3264.0
0.5059603474674743,3268.0
0.6620888885154423,3272.0
0.4927634993551543,3276.0
0.5864693289918488,3280.0
0.7517111703815104,3284.0
0.8100364503983157,3288.0
0.8459484920712911,3292.0
0.91637889514474,3296.0
1.0027872644539668,3300.0
0.9027337898535995,3304.0
0.9065988915403487,3308.0
0.9012949642891547,3312.0
1.1208503109230594,3316.0
0.7667311889062458,3320.0
0.9031678881558776,3324.0
1.117334167707968,3328.0
0.8731465408471457,3332.0
1.2351409116381762,3336.0
0.9362076422418936,3340.0
0.9668010123441727,3344.0
1.015571819617331,3348.0
0.7892959295002979,3352.0
0.993225514127993,3356.0
0.8576167129566922,3360.0
0.7709140703552246,3364.0
0.7444359649782486,3368.0
0.693561498538003,3372.0
0.6311747136254484,3376.0
0.5877296122983608,3380.0
0.527060085288114,3384.0
0.3872888782023415,3388.0
0.5319533866028842,3392.0
0.43888937506602843,3396.0
0.32897027077257285,3400.0
0.3192895115861638,3404.0
0.32830963517192147,3408.0
0.18977246081108362,3412.0
0.0038034983170413122,3416.0
-0.007516467886997593,3420.0
0.005523180398898056,3424.0
-0.10548941526288495,3428.0
-0.11214919262646478,3432.0
-0.18928712757834895,3436.0
-0.1661026914972787,3440.0
-0.4490927439916921,3444.0
-0.47569396275497183,3448.0
-0.6830219699919511,3452.0
-0.58675063816372,3456.0
-0.5414910574186427,3460.0
-0.7907277887742048,3464.0
-0.7151750743845632,3468.0
-0.7838265927453181,3472.0
-0.7929533760452848,3476.0
-0.9297752312876375,3480.0
-0.9437960242569186,3484.0
-0.9672248740742007,3488.0
-1.014286389659808,3492.0
-0.8980555765900912,3496.0
-1.0959933683807002,3500.0
-1.1214790330001951,3504.0
-1.130380021513127,3508.0
-1.0573906706415532,3512.0
-1.0262814665396025,3516.0
-0.8042932424967104,3520.0
-0.962068463624408,3524.0
-0.906411665812619,3528.0
-0.9739802400353066,3532.0
-0.825124920598092,3536.0
-0.8740249302198029,3540.0
-0.7100909740042318,3544.0
-0.7659267594434657,3548.0
-0.9186030742449729,3552.0
-0.6467019588639205,3556.0
-0.5420217036517511,3560.0
-0.5046384379339272,3564.0
-0.5508655377604955,3568.0
-0.5750833876630566,3572.0
-0.5781647118516784,3576.0
-0.35319992486601853,3580.0
-0.3062716369334251,3584.0
-0.12846926042562887,3588.0
-0.03391812671034945,3592.0
0.014216922073847851,3596.0
0.003507886417531159,3600.0
0.08617034390744775,3604.0
0.2001307618528569,3608.0
0.1265550954686977,3612.0
0.17857044938754574,3616.0
0.33677325594660873,3620.0
0.4278415726595504,3624.0
0.3994078897018195,3628.0
0.23509772334450968,3632.0
0.541071624947624,3636.0
0.5640029666626942,3640.0
0.7789234329790287,3644.0
0.6390066272005053,3648.0
0.5844584983138722,3652.0
0.8206808218875905,3656.0
0.9176125141160193,3660.0
0.8614337253560705,3664.0
0.8653996754421469,3668.0
1.1093723372169637,3672.0
0.9550921122557867,3676.0
1.0729452108992692,3680.0
0.9219830461594462,3684.0
0.9995328643453691,3688.0
0.9610892075663909,3692.0
1.0579688672796004,3696.0
1.0177446913734212,3700.0
0.9529884479527526,3704.0
1.0536413868524792,3708.0
0.814800558942872,3712.0
0.8691262420878169,3716.0
0.7161795690527113,3720.0
0.883198043994089,3724.0
0.7738079413230368,3728.0
0.7759605364129655,3732.0
0.8064014441964134,3736.0
0.6456344147839848,3740.0
0.5377546130520591,3744.0
0.5982242202278991,3748.0
0.5357159169190555,3752.0
0.3195876870277571,3756.0
0.2566097372755459,3760.0
0.1530941612704717,3764.0
0.22414746201107894,3768.0
0.22604375767412827,3772.0
0.12599110156063137,3776.0
0.01884229239635173,3780.0
-0.07246711749945686,3784.0
-0.08188485317987819,3788.0
0.04806925809061807,3792.0
-0.4310464691131798,3796.0
-0.25925056839650695,3800.0
-0.40370541623747047,3804.0
-0.34025109421882394,3808.0
-0.4139870463393499,3812.0
-0.5809862623613339,3816.0
-0.7065028898741421,3820.0
-0.6250222902202173,3824.0
-0.7687844650299579,3828.0
-0.7398450806039416,3832.0
-0.7827624177414928,3836.0
-0.8149029683718598,3840.0
-0.925164626339902,3844.0
-0.8321002510890682,3848.0
-0.982219016599252,3852.0
-0.9281480608358397,3856.0
-0.8829022152934377,3860.0
-1.0805082740125418,3864.0
-1.0630845300489995,3868.0
-0.9490829702851593,3872.0
-0.8313346814002147,3876.0
-1.0933167003864876,3880.0
-0.9147072175954923,3884.0
-1.0331973836543236,3888.0
-1.033501801164484,3892.0
-0.8820880507540683,3896.0
-0.8042701939586732,3900.0
-0.7355649815050782,3904.0
-0.6847189911002678,3908.0
-0.7624195240123395,3912.0
-0.6813989414133206,3916.0
-0.5124287880666684,3920.0
-0.6439011729251398,3924.0
-0.40638289577455483,3928.0
-0.5363057200800496,3932.0
-0.48016001977774003,3936.0
-0.3293290904309114,3940.0
-0.16686459628667122,3944.0
